"";"IFBL";"IFBLuurhok";"Xcoord";"Ycoord";"REGIO";"DISTRICT";"area";"max"
"5268";"B54314";"b5-43-14";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5269";"B54321";"b5-43-21";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5270";"B54322";"b5-43-22";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5271";"B54323";"b5-43-23";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5272";"B54324";"b5-43-24";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5273";"B54331";"b5-43-31";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5274";"B54332";"b5-43-32";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5275";"B54333";"b5-43-33";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5276";"B54334";"b5-43-34";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5277";"B54341";"b5-43-41";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5278";"B54342";"b5-43-42";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5279";"B54343";"b5-43-43";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5280";"B54344";"b5-43-44";172012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5281";"B54411";"b5-44-11";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5282";"B54412";"b5-44-12";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5283";"B54413";"b5-44-13";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5284";"B54414";"b5-44-14";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5285";"B54421";"b5-44-21";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5286";"B54422";"b5-44-22";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5287";"B54423";"b5-44-23";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5288";"B54424";"b5-44-24";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5289";"B54431";"b5-44-31";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5290";"B54432";"b5-44-32";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5291";"B54433";"b5-44-33";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5292";"B54434";"b5-44-34";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5293";"B54441";"b5-44-41";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5294";"B54442";"b5-44-42";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5295";"B54443";"b5-44-43";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5296";"B54444";"b5-44-44";176012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";999999,989710188;"y"
"5297";"B54511";"b5-45-11";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5298";"B54512";"b5-45-12";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5299";"B54513";"b5-45-13";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5300";"B54514";"b5-45-14";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5301";"B54521";"b5-45-21";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5302";"B54522";"b5-45-22";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5303";"B54523";"b5-45-23";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5304";"B54524";"b5-45-24";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5305";"B54531";"b5-45-31";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5306";"B54532";"b5-45-32";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5307";"B54533";"b5-45-33";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5308";"B54534";"b5-45-34";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5309";"B54541";"b5-45-41";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5310";"B54542";"b5-45-42";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5311";"B54543";"b5-45-43";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5312";"B54544";"b5-45-44";180012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";978137,3403635;"y"
"5313";"B54611";"b5-46-11";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5314";"B54612";"b5-46-12";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5315";"B54613";"b5-46-13";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5316";"B54614";"b5-46-14";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5317";"B54621";"b5-46-21";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5318";"B54622";"b5-46-22";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5319";"B54623";"b5-46-23";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5320";"B54624";"b5-46-24";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5321";"B54631";"b5-46-31";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5322";"B54632";"b5-46-32";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5323";"B54633";"b5-46-33";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5324";"B54634";"b5-46-34";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5325";"B54641";"b5-46-41";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5326";"B54642";"b5-46-42";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5327";"B54643";"b5-46-43";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5328";"B54644";"b5-46-44";184012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";782239,676390687;"y"
"5329";"B54711";"b5-47-11";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5330";"B54712";"b5-47-12";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5331";"B54713";"b5-47-13";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5332";"B54714";"b5-47-14";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5333";"B54721";"b5-47-21";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5334";"B54722";"b5-47-22";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5335";"B54723";"b5-47-23";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5336";"B54724";"b5-47-24";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5337";"B54731";"b5-47-31";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5338";"B54732";"b5-47-32";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5339";"B54733";"b5-47-33";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5340";"B54734";"b5-47-34";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5341";"B54741";"b5-47-41";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5342";"B54742";"b5-47-42";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5343";"B54743";"b5-47-43";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5344";"B54744";"b5-47-44";188012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";679656,63020875;"y"
"5345";"B54811";"b5-48-11";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5346";"B54812";"b5-48-12";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5347";"B54813";"b5-48-13";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5348";"B54814";"b5-48-14";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5349";"B54821";"b5-48-21";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5350";"B54822";"b5-48-22";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5351";"B54823";"b5-48-23";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5352";"B54824";"b5-48-24";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5353";"B54831";"b5-48-31";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5354";"B54832";"b5-48-32";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5355";"B54833";"b5-48-33";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5356";"B54834";"b5-48-34";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5357";"B54841";"b5-48-41";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5358";"B54842";"b5-48-42";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5359";"B54843";"b5-48-43";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5360";"B54844";"b5-48-44";192012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";577444,436355063;"y"
"5361";"B64111";"b6-41-11";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5362";"B64112";"b6-41-12";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5363";"B64113";"b6-41-13";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5364";"B64114";"b6-41-14";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5365";"B64121";"b6-41-21";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5366";"B64122";"b6-41-22";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5367";"B64123";"b6-41-23";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5368";"B64124";"b6-41-24";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5369";"B64131";"b6-41-31";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5370";"B64132";"b6-41-32";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5371";"B64133";"b6-41-33";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5372";"B64134";"b6-41-34";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5373";"B64141";"b6-41-41";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5374";"B64142";"b6-41-42";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5375";"B64143";"b6-41-43";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5376";"B64144";"b6-41-44";196012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";891191,930874625;"y"
"5377";"B64211";"b6-42-11";200012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";889958,717990187;"y"
"5378";"B64212";"b6-42-12";200012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";889958,717990187;"y"
"5379";"B64213";"b6-42-13";200012;224180;"Ecoregio van de Kempen";"Noord-Kempisch kleisubstraatdistrict";889958,717990187;"y"
