"";"IFBL";"ifbluurhok";"Xcoord";"Ycoord"
"635";"B42633";"b4-26-33";152012;232180
"636";"B42634";"b4-26-34";152012;232180
"637";"B42641";"b4-26-41";152012;232180
"638";"B42642";"b4-26-42";152012;232180
"639";"B42643";"b4-26-43";152012;232180
"640";"B42644";"b4-26-44";152012;232180
"641";"B42711";"b4-27-11";156012;232180
"642";"B42712";"b4-27-12";156012;232180
"643";"B42713";"b4-27-13";156012;232180
"644";"B42714";"b4-27-14";156012;232180
"645";"B42721";"b4-27-21";156012;232180
"646";"B42722";"b4-27-22";156012;232180
"647";"B42723";"b4-27-23";156012;232180
"648";"B42724";"b4-27-24";156012;232180
"649";"B42731";"b4-27-31";156012;232180
"650";"B42732";"b4-27-32";156012;232180
"651";"B42733";"b4-27-33";156012;232180
"652";"B42734";"b4-27-34";156012;232180
"653";"B42741";"b4-27-41";156012;232180
"654";"B42742";"b4-27-42";156012;232180
"655";"B42743";"b4-27-43";156012;232180
"656";"B42744";"b4-27-44";156012;232180
"657";"B42811";"b4-28-11";160012;232180
"658";"B42812";"b4-28-12";160012;232180
"659";"B42813";"b4-28-13";160012;232180
"660";"B42814";"b4-28-14";160012;232180
"661";"B42821";"b4-28-21";160012;232180
"662";"B42822";"b4-28-22";160012;232180
"663";"B42823";"b4-28-23";160012;232180
"664";"B42824";"b4-28-24";160012;232180
"665";"B42831";"b4-28-31";160012;232180
"666";"B42832";"b4-28-32";160012;232180
"667";"B42833";"b4-28-33";160012;232180
"668";"B42834";"b4-28-34";160012;232180
"669";"B42841";"b4-28-41";160012;232180
"670";"B42842";"b4-28-42";160012;232180
"671";"B42843";"b4-28-43";160012;232180
"672";"B42844";"b4-28-44";160012;232180
"673";"B43311";"b4-33-11";140012;228180
"674";"B43312";"b4-33-12";140012;228180
"675";"B43313";"b4-33-13";140012;228180
"676";"B43314";"b4-33-14";140012;228180
"677";"B43321";"b4-33-21";140012;228180
"678";"B43322";"b4-33-22";140012;228180
"679";"B43323";"b4-33-23";140012;228180
"680";"B43324";"b4-33-24";140012;228180
"681";"B43331";"b4-33-31";140012;228180
"682";"B43332";"b4-33-32";140012;228180
"683";"B43333";"b4-33-33";140012;228180
"684";"B43334";"b4-33-34";140012;228180
"685";"B43341";"b4-33-41";140012;228180
"686";"B43342";"b4-33-42";140012;228180
"687";"B43343";"b4-33-43";140012;228180
"688";"B43344";"b4-33-44";140012;228180
"689";"B43411";"b4-34-11";144012;228180
"690";"B43412";"b4-34-12";144012;228180
"691";"B43413";"b4-34-13";144012;228180
"692";"B43414";"b4-34-14";144012;228180
"693";"B43421";"b4-34-21";144012;228180
"694";"B43422";"b4-34-22";144012;228180
"695";"B43423";"b4-34-23";144012;228180
"696";"B43424";"b4-34-24";144012;228180
"697";"B43431";"b4-34-31";144012;228180
"698";"B43432";"b4-34-32";144012;228180
"699";"B43433";"b4-34-33";144012;228180
"700";"B43434";"b4-34-34";144012;228180
"701";"B43441";"b4-34-41";144012;228180
"702";"B43442";"b4-34-42";144012;228180
"703";"B43443";"b4-34-43";144012;228180
"704";"B43444";"b4-34-44";144012;228180
"705";"B43511";"b4-35-11";148012;228180
"706";"B43512";"b4-35-12";148012;228180
"707";"B43513";"b4-35-13";148012;228180
"708";"B43514";"b4-35-14";148012;228180
"709";"B43521";"b4-35-21";148012;228180
"710";"B43522";"b4-35-22";148012;228180
"711";"B43523";"b4-35-23";148012;228180
"712";"B43524";"b4-35-24";148012;228180
"713";"B43531";"b4-35-31";148012;228180
"714";"B43532";"b4-35-32";148012;228180
"715";"B43533";"b4-35-33";148012;228180
"716";"B43534";"b4-35-34";148012;228180
"717";"B43541";"b4-35-41";148012;228180
"718";"B43542";"b4-35-42";148012;228180
"719";"B43543";"b4-35-43";148012;228180
"720";"B43544";"b4-35-44";148012;228180
"721";"B43611";"b4-36-11";152012;228180
"722";"B43612";"b4-36-12";152012;228180
"723";"B43613";"b4-36-13";152012;228180
"724";"B43614";"b4-36-14";152012;228180
"725";"B43621";"b4-36-21";152012;228180
"726";"B43622";"b4-36-22";152012;228180
"727";"B43623";"b4-36-23";152012;228180
"728";"B43624";"b4-36-24";152012;228180
"729";"B43631";"b4-36-31";152012;228180
"730";"B43632";"b4-36-32";152012;228180
"731";"B43633";"b4-36-33";152012;228180
"732";"B43634";"b4-36-34";152012;228180
"733";"B43641";"b4-36-41";152012;228180
"734";"B43642";"b4-36-42";152012;228180
"735";"B43643";"b4-36-43";152012;228180
"736";"B43644";"b4-36-44";152012;228180
"737";"B43711";"b4-37-11";156012;228180
"738";"B43712";"b4-37-12";156012;228180
"739";"B43713";"b4-37-13";156012;228180
"740";"B43714";"b4-37-14";156012;228180
"741";"B43721";"b4-37-21";156012;228180
"742";"B43722";"b4-37-22";156012;228180
"743";"B43723";"b4-37-23";156012;228180
"744";"B43724";"b4-37-24";156012;228180
"745";"B43731";"b4-37-31";156012;228180
"746";"B43732";"b4-37-32";156012;228180
"747";"B43733";"b4-37-33";156012;228180
"748";"B43734";"b4-37-34";156012;228180
"749";"B43741";"b4-37-41";156012;228180
"750";"B43742";"b4-37-42";156012;228180
"751";"B43743";"b4-37-43";156012;228180
"752";"B43744";"b4-37-44";156012;228180
"753";"B43811";"b4-38-11";160012;228180
"754";"B43812";"b4-38-12";160012;228180
"755";"B43813";"b4-38-13";160012;228180
"756";"B43814";"b4-38-14";160012;228180
"757";"B43821";"b4-38-21";160012;228180
"758";"B43822";"b4-38-22";160012;228180
"759";"B43823";"b4-38-23";160012;228180
"760";"B43824";"b4-38-24";160012;228180
"761";"B43831";"b4-38-31";160012;228180
"762";"B43832";"b4-38-32";160012;228180
"763";"B43833";"b4-38-33";160012;228180
"764";"B43834";"b4-38-34";160012;228180
"765";"B43841";"b4-38-41";160012;228180
"766";"B43842";"b4-38-42";160012;228180
"767";"B43843";"b4-38-43";160012;228180
"768";"B43844";"b4-38-44";160012;228180
"769";"B44211";"b4-42-11";136012;224180
"770";"B44212";"b4-42-12";136012;224180
"771";"B44213";"b4-42-13";136012;224180
"772";"B44214";"b4-42-14";136012;224180
"773";"B44221";"b4-42-21";136012;224180
"774";"B44222";"b4-42-22";136012;224180
"775";"B44223";"b4-42-23";136012;224180
"776";"B44224";"b4-42-24";136012;224180
"777";"B44231";"b4-42-31";136012;224180
"778";"B44232";"b4-42-32";136012;224180
"779";"B44233";"b4-42-33";136012;224180
"780";"B44234";"b4-42-34";136012;224180
"781";"B44241";"b4-42-41";136012;224180
"782";"B44242";"b4-42-42";136012;224180
"783";"B44243";"b4-42-43";136012;224180
"784";"B44244";"b4-42-44";136012;224180
"785";"B44311";"b4-43-11";140012;224180
"786";"B44312";"b4-43-12";140012;224180
"787";"B44313";"b4-43-13";140012;224180
"788";"B44314";"b4-43-14";140012;224180
"789";"B44321";"b4-43-21";140012;224180
"790";"B44322";"b4-43-22";140012;224180
"791";"B44323";"b4-43-23";140012;224180
"792";"B44324";"b4-43-24";140012;224180
"793";"B44331";"b4-43-31";140012;224180
"794";"B44332";"b4-43-32";140012;224180
"795";"B44333";"b4-43-33";140012;224180
"796";"B44334";"b4-43-34";140012;224180
"797";"B44341";"b4-43-41";140012;224180
"798";"B44342";"b4-43-42";140012;224180
"799";"B44343";"b4-43-43";140012;224180
"800";"B44344";"b4-43-44";140012;224180
"801";"B44411";"b4-44-11";144012;224180
"802";"B44412";"b4-44-12";144012;224180
"803";"B44413";"b4-44-13";144012;224180
"804";"B44414";"b4-44-14";144012;224180
"805";"B44421";"b4-44-21";144012;224180
"806";"B44422";"b4-44-22";144012;224180
"807";"B44423";"b4-44-23";144012;224180
"808";"B44424";"b4-44-24";144012;224180
"809";"B44431";"b4-44-31";144012;224180
"810";"B44432";"b4-44-32";144012;224180
"811";"B44433";"b4-44-33";144012;224180
"812";"B44434";"b4-44-34";144012;224180
"813";"B44441";"b4-44-41";144012;224180
"814";"B44442";"b4-44-42";144012;224180
"815";"B44443";"b4-44-43";144012;224180
"816";"B44444";"b4-44-44";144012;224180
"817";"B44511";"b4-45-11";148012;224180
"818";"B44512";"b4-45-12";148012;224180
"819";"B44513";"b4-45-13";148012;224180
"820";"B44514";"b4-45-14";148012;224180
"821";"B44521";"b4-45-21";148012;224180
"822";"B44522";"b4-45-22";148012;224180
"823";"B44523";"b4-45-23";148012;224180
"824";"B44524";"b4-45-24";148012;224180
"825";"B44531";"b4-45-31";148012;224180
"826";"B44532";"b4-45-32";148012;224180
"827";"B44533";"b4-45-33";148012;224180
"828";"B44534";"b4-45-34";148012;224180
"829";"B44541";"b4-45-41";148012;224180
"830";"B44542";"b4-45-42";148012;224180
"831";"B44543";"b4-45-43";148012;224180
"832";"B44544";"b4-45-44";148012;224180
"833";"B44611";"b4-46-11";152012;224180
"834";"B44612";"b4-46-12";152012;224180
"835";"B44613";"b4-46-13";152012;224180
"836";"B44614";"b4-46-14";152012;224180
"837";"B44621";"b4-46-21";152012;224180
"838";"B44622";"b4-46-22";152012;224180
"839";"B44623";"b4-46-23";152012;224180
"840";"B44624";"b4-46-24";152012;224180
"841";"B44631";"b4-46-31";152012;224180
"842";"B44632";"b4-46-32";152012;224180
"843";"B44633";"b4-46-33";152012;224180
"844";"B44634";"b4-46-34";152012;224180
"845";"B44641";"b4-46-41";152012;224180
"846";"B44642";"b4-46-42";152012;224180
"847";"B44643";"b4-46-43";152012;224180
"848";"B44644";"b4-46-44";152012;224180
"849";"B44711";"b4-47-11";156012;224180
"850";"B44712";"b4-47-12";156012;224180
"851";"B44713";"b4-47-13";156012;224180
"852";"B44714";"b4-47-14";156012;224180
"853";"B44721";"b4-47-21";156012;224180
"854";"B44722";"b4-47-22";156012;224180
"855";"B44723";"b4-47-23";156012;224180
"856";"B44724";"b4-47-24";156012;224180
"857";"B44731";"b4-47-31";156012;224180
"858";"B44732";"b4-47-32";156012;224180
"859";"B44733";"b4-47-33";156012;224180
"860";"B44734";"b4-47-34";156012;224180
"861";"B44741";"b4-47-41";156012;224180
"862";"B44742";"b4-47-42";156012;224180
"863";"B44743";"b4-47-43";156012;224180
"864";"B44744";"b4-47-44";156012;224180
"865";"B44811";"b4-48-11";160012;224180
"866";"B44812";"b4-48-12";160012;224180
"867";"B44813";"b4-48-13";160012;224180
"868";"B44814";"b4-48-14";160012;224180
"869";"B44821";"b4-48-21";160012;224180
"870";"B44822";"b4-48-22";160012;224180
"871";"B44823";"b4-48-23";160012;224180
"872";"B44824";"b4-48-24";160012;224180
"873";"B44831";"b4-48-31";160012;224180
"874";"B44832";"b4-48-32";160012;224180
"875";"B44833";"b4-48-33";160012;224180
"876";"B44834";"b4-48-34";160012;224180
"877";"B44841";"b4-48-41";160012;224180
"878";"B44842";"b4-48-42";160012;224180
"879";"B44843";"b4-48-43";160012;224180
"880";"B44844";"b4-48-44";160012;224180
"881";"B45111";"b4-51-11";132012;220180
"882";"B45112";"b4-51-12";132012;220180
"883";"B45113";"b4-51-13";132012;220180
"884";"B45114";"b4-51-14";132012;220180
"885";"B45121";"b4-51-21";132012;220180
"886";"B45122";"b4-51-22";132012;220180
"887";"B45123";"b4-51-23";132012;220180
"888";"B45124";"b4-51-24";132012;220180
"889";"B45131";"b4-51-31";132012;220180
"890";"B45132";"b4-51-32";132012;220180
"891";"B45133";"b4-51-33";132012;220180
"892";"B45134";"b4-51-34";132012;220180
"893";"B45141";"b4-51-41";132012;220180
"894";"B45142";"b4-51-42";132012;220180
"895";"B45143";"b4-51-43";132012;220180
"896";"B45144";"b4-51-44";132012;220180
"897";"B45211";"b4-52-11";136012;220180
"898";"B45212";"b4-52-12";136012;220180
"899";"B45213";"b4-52-13";136012;220180
"900";"B45214";"b4-52-14";136012;220180
"901";"B45221";"b4-52-21";136012;220180
"902";"B45222";"b4-52-22";136012;220180
"903";"B45223";"b4-52-23";136012;220180
"904";"B45224";"b4-52-24";136012;220180
"905";"B45231";"b4-52-31";136012;220180
"906";"B45232";"b4-52-32";136012;220180
"907";"B45233";"b4-52-33";136012;220180
"908";"B45234";"b4-52-34";136012;220180
"909";"B45241";"b4-52-41";136012;220180
"910";"B45242";"b4-52-42";136012;220180
"911";"B45243";"b4-52-43";136012;220180
"912";"B45244";"b4-52-44";136012;220180
"913";"B45311";"b4-53-11";140012;220180
"914";"B45312";"b4-53-12";140012;220180
"915";"B45313";"b4-53-13";140012;220180
"916";"B45314";"b4-53-14";140012;220180
"917";"B45321";"b4-53-21";140012;220180
"918";"B45322";"b4-53-22";140012;220180
"919";"B45323";"b4-53-23";140012;220180
"920";"B45324";"b4-53-24";140012;220180
"921";"B45331";"b4-53-31";140012;220180
"922";"B45332";"b4-53-32";140012;220180
"923";"B45333";"b4-53-33";140012;220180
"924";"B45334";"b4-53-34";140012;220180
"925";"B45341";"b4-53-41";140012;220180
"926";"B45342";"b4-53-42";140012;220180
"927";"B45343";"b4-53-43";140012;220180
"928";"B45344";"b4-53-44";140012;220180
"929";"B45411";"b4-54-11";144012;220180
"930";"B45412";"b4-54-12";144012;220180
"931";"B45413";"b4-54-13";144012;220180
"932";"B45414";"b4-54-14";144012;220180
"933";"B45421";"b4-54-21";144012;220180
"934";"B45422";"b4-54-22";144012;220180
"935";"B45423";"b4-54-23";144012;220180
"936";"B45424";"b4-54-24";144012;220180
"937";"B45431";"b4-54-31";144012;220180
"938";"B45432";"b4-54-32";144012;220180
"939";"B45433";"b4-54-33";144012;220180
"940";"B45434";"b4-54-34";144012;220180
"941";"B45441";"b4-54-41";144012;220180
"942";"B45442";"b4-54-42";144012;220180
"943";"B45443";"b4-54-43";144012;220180
"944";"B45444";"b4-54-44";144012;220180
"945";"B45511";"b4-55-11";148012;220180
"946";"B45512";"b4-55-12";148012;220180
"947";"B45513";"b4-55-13";148012;220180
"948";"B45514";"b4-55-14";148012;220180
"949";"B45521";"b4-55-21";148012;220180
"950";"B45522";"b4-55-22";148012;220180
"951";"B45523";"b4-55-23";148012;220180
"952";"B45524";"b4-55-24";148012;220180
"953";"B45531";"b4-55-31";148012;220180
"954";"B45532";"b4-55-32";148012;220180
"955";"B45533";"b4-55-33";148012;220180
"956";"B45534";"b4-55-34";148012;220180
"957";"B45541";"b4-55-41";148012;220180
"958";"B45542";"b4-55-42";148012;220180
"959";"B45543";"b4-55-43";148012;220180
"960";"B45544";"b4-55-44";148012;220180
"961";"B45611";"b4-56-11";152012;220180
"962";"B45612";"b4-56-12";152012;220180
"963";"B45613";"b4-56-13";152012;220180
"964";"B45614";"b4-56-14";152012;220180
"965";"B45621";"b4-56-21";152012;220180
"966";"B45622";"b4-56-22";152012;220180
"967";"B45623";"b4-56-23";152012;220180
"968";"B45624";"b4-56-24";152012;220180
"969";"B45631";"b4-56-31";152012;220180
"970";"B45632";"b4-56-32";152012;220180
"971";"B45633";"b4-56-33";152012;220180
"972";"B45634";"b4-56-34";152012;220180
"973";"B45641";"b4-56-41";152012;220180
"974";"B45642";"b4-56-42";152012;220180
"975";"B45643";"b4-56-43";152012;220180
"976";"B45644";"b4-56-44";152012;220180
"977";"B45711";"b4-57-11";156012;220180
"978";"B45712";"b4-57-12";156012;220180
"979";"B45713";"b4-57-13";156012;220180
"980";"B45714";"b4-57-14";156012;220180
"981";"B45721";"b4-57-21";156012;220180
"982";"B45722";"b4-57-22";156012;220180
"983";"B45723";"b4-57-23";156012;220180
"984";"B45724";"b4-57-24";156012;220180
"985";"B45731";"b4-57-31";156012;220180
"986";"B45732";"b4-57-32";156012;220180
"987";"B45733";"b4-57-33";156012;220180
"988";"B45734";"b4-57-34";156012;220180
"989";"B45741";"b4-57-41";156012;220180
"990";"B45742";"b4-57-42";156012;220180
"991";"B45743";"b4-57-43";156012;220180
"992";"B45744";"b4-57-44";156012;220180
"993";"B45811";"b4-58-11";160012;220180
"994";"B45812";"b4-58-12";160012;220180
"995";"B45813";"b4-58-13";160012;220180
"996";"B45814";"b4-58-14";160012;220180
"997";"B45821";"b4-58-21";160012;220180
"998";"B45822";"b4-58-22";160012;220180
"999";"B45823";"b4-58-23";160012;220180
"1000";"B45824";"b4-58-24";160012;220180
"1001";"B45831";"b4-58-31";160012;220180
"1002";"B45832";"b4-58-32";160012;220180
"1003";"B45833";"b4-58-33";160012;220180
"1004";"B45834";"b4-58-34";160012;220180
"1005";"B45841";"b4-58-41";160012;220180
"1006";"B45842";"b4-58-42";160012;220180
"1007";"B45843";"b4-58-43";160012;220180
"1008";"B45844";"b4-58-44";160012;220180
"1009";"B51111";"b5-11-11";164012;236180
"1010";"B51112";"b5-11-12";164012;236180
"1011";"B51113";"b5-11-13";164012;236180
"1012";"B51114";"b5-11-14";164012;236180
"1013";"B51121";"b5-11-21";164012;236180
"1014";"B51122";"b5-11-22";164012;236180
"1015";"B51123";"b5-11-23";164012;236180
"1016";"B51124";"b5-11-24";164012;236180
"1017";"B51131";"b5-11-31";164012;236180
"1018";"B51132";"b5-11-32";164012;236180
"1019";"B51133";"b5-11-33";164012;236180
"1020";"B51134";"b5-11-34";164012;236180
"1021";"B51141";"b5-11-41";164012;236180
"1022";"B51142";"b5-11-42";164012;236180
"1023";"B51143";"b5-11-43";164012;236180
"1024";"B51144";"b5-11-44";164012;236180
"1025";"B51211";"b5-12-11";168012;236180
"1026";"B51212";"b5-12-12";168012;236180
"1027";"B51213";"b5-12-13";168012;236180
"1028";"B51214";"b5-12-14";168012;236180
"1029";"B51221";"b5-12-21";168012;236180
"1030";"B51222";"b5-12-22";168012;236180
"1031";"B51223";"b5-12-23";168012;236180
"1032";"B51224";"b5-12-24";168012;236180
"1033";"B51231";"b5-12-31";168012;236180
"1034";"B51232";"b5-12-32";168012;236180
"1035";"B51233";"b5-12-33";168012;236180
"1036";"B51234";"b5-12-34";168012;236180
"1037";"B51241";"b5-12-41";168012;236180
"1038";"B51242";"b5-12-42";168012;236180
"1039";"B51243";"b5-12-43";168012;236180
"1040";"B51244";"b5-12-44";168012;236180
"1041";"B51311";"b5-13-11";172012;236180
"1042";"B51312";"b5-13-12";172012;236180
"1043";"B51313";"b5-13-13";172012;236180
"1044";"B51314";"b5-13-14";172012;236180
"1045";"B51321";"b5-13-21";172012;236180
"1046";"B51322";"b5-13-22";172012;236180
"1047";"B51323";"b5-13-23";172012;236180
"1048";"B51324";"b5-13-24";172012;236180
"1049";"B51331";"b5-13-31";172012;236180
"1050";"B51332";"b5-13-32";172012;236180
"1051";"B51333";"b5-13-33";172012;236180
"1052";"B51334";"b5-13-34";172012;236180
"1053";"B51341";"b5-13-41";172012;236180
"1054";"B51342";"b5-13-42";172012;236180
"1055";"B51343";"b5-13-43";172012;236180
"1056";"B51344";"b5-13-44";172012;236180
"1057";"B51411";"b5-14-11";176012;236180
"1058";"B51412";"b5-14-12";176012;236180
"1059";"B51413";"b5-14-13";176012;236180
"1060";"B51414";"b5-14-14";176012;236180
"1061";"B51421";"b5-14-21";176012;236180
"1062";"B51422";"b5-14-22";176012;236180
"1063";"B51423";"b5-14-23";176012;236180
"1064";"B51424";"b5-14-24";176012;236180
"1065";"B51431";"b5-14-31";176012;236180
"1066";"B51432";"b5-14-32";176012;236180
"1067";"B51433";"b5-14-33";176012;236180
"1068";"B51434";"b5-14-34";176012;236180
"1069";"B51441";"b5-14-41";176012;236180
"1070";"B51442";"b5-14-42";176012;236180
"1071";"B51443";"b5-14-43";176012;236180
"1072";"B51444";"b5-14-44";176012;236180
"1073";"B51511";"b5-15-11";180012;236180
"1074";"B51512";"b5-15-12";180012;236180
"1075";"B51513";"b5-15-13";180012;236180
"1076";"B51514";"b5-15-14";180012;236180
"1077";"B51521";"b5-15-21";180012;236180
"1078";"B51522";"b5-15-22";180012;236180
"1079";"B51523";"b5-15-23";180012;236180
"1080";"B51524";"b5-15-24";180012;236180
"1081";"B51531";"b5-15-31";180012;236180
"1082";"B51532";"b5-15-32";180012;236180
"1083";"B51533";"b5-15-33";180012;236180
"1084";"B51534";"b5-15-34";180012;236180
"1085";"B51541";"b5-15-41";180012;236180
"1086";"B51542";"b5-15-42";180012;236180
"1087";"B51543";"b5-15-43";180012;236180
"1088";"B51544";"b5-15-44";180012;236180
"1089";"B51611";"b5-16-11";184012;236180
"1090";"B51612";"b5-16-12";184012;236180
"1091";"B51613";"b5-16-13";184012;236180
"1092";"B51614";"b5-16-14";184012;236180
"1093";"B51621";"b5-16-21";184012;236180
"1094";"B51622";"b5-16-22";184012;236180
"1095";"B51623";"b5-16-23";184012;236180
"1096";"B51624";"b5-16-24";184012;236180
"1097";"B51631";"b5-16-31";184012;236180
"1098";"B51632";"b5-16-32";184012;236180
"1099";"B51633";"b5-16-33";184012;236180
"1100";"B51634";"b5-16-34";184012;236180
"1101";"B51641";"b5-16-41";184012;236180
"1102";"B51642";"b5-16-42";184012;236180
"1103";"B51643";"b5-16-43";184012;236180
"1104";"B51644";"b5-16-44";184012;236180
"1105";"B51711";"b5-17-11";188012;236180
